,year,county_name,state_name,AREA.PLANTED,PRODUCTION,AREA.HARVESTED,YIELD,week,stage,percentage,overlapping,percentage_overlap,condition_class,condition_score,weekly_dayl,weekly_prcp,weekly_srad,weekly_swe,weekly_tmax,weekly_tmin,weekly_vp,Longitude,Latitude
2498,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,31,PCT BLOOMING,95,PCT SETTING PODS,65,NONE,0.0,50562.2951914127,2.58381687895211,391.497752903025,0.0,30.6989862032773,18.3741687853561,2128.06865632972,-89.444787,38.8851735
2499,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,32,PCT BLOOMING,99,PCT SETTING PODS,80,NONE,0.0,49724.6582550503,6.77684500700061,354.743436210956,0.0,28.7443761567812,16.8278422477162,1926.08304293212,-89.444787,38.8851735
2500,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,33,PCT BLOOMING,100,PCT SETTING PODS,95,NONE,0.0,48809.900050848,1.0810093781334,389.379125289791,0.0,28.3522934544895,16.1861577414309,1862.35832479133,-89.444787,38.8851735
2501,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,34,PCT BLOOMING,100,PCT SETTING PODS,98,NONE,0.0,47834.3863645374,0.0,426.349684411547,0.0,30.0471914012591,16.4305306211073,1881.86497509846,-89.444787,38.8851735
2502,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,35,PCT SETTING PODS,100,PCT DROPPING LEAVES,12,NONE,0.0,46812.7244760066,0.945444014739149,431.322073924785,0.0,27.5409288316949,12.0953800280319,1487.80933474979,-89.444787,38.8851735
2503,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,36,PCT SETTING PODS,100,PCT DROPPING LEAVES,35,NONE,0.0,45757.6964229695,0.496971869442388,380.286810752166,0.0,27.6522956286355,14.2286784370368,1635.20641708753,-89.444787,38.8851735
2504,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,37,PCT DROPPING LEAVES,60,PCT HARVESTED,9,NONE,0.0,44680.4492101317,3.28957969709713,393.711180563336,0.0,27.0149939531262,11.4971991175522,1393.36890976196,-89.444787,38.8851735
2505,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,38,PCT DROPPING LEAVES,75,PCT HARVESTED,16,NONE,0.0,43590.8791346353,4.86858025091627,277.557769376457,0.0,27.7276734580931,16.4484942460941,1885.45094591363,-89.444787,38.8851735
2506,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,39,PCT DROPPING LEAVES,90,PCT HARVESTED,24,NONE,0.0,42498.1212605143,6.1453954767668,253.434504187153,0.0,30.8259426495678,19.7924820600658,2310.67784261561,-89.444787,38.8851735
2507,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,40,PCT DROPPING LEAVES,95,PCT HARVESTED,28,NONE,0.0,41411.1076052296,21.9757010499877,196.272430270111,0.0,25.363842255413,17.0283353510971,1972.77562094939,-89.444787,38.8851735
2508,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,41,PCT DROPPING LEAVES,99,PCT HARVESTED,38,NONE,0.0,40339.134206512,3.24393381149284,329.551075506447,0.0,21.1047225640745,7.75753116547174,1063.68235718379,-89.444787,38.8851735
2509,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,42,PCT DROPPING LEAVES,100,PCT HARVESTED,59,NONE,0.0,39292.4081089699,0.100174296684707,318.14229663022,0.0,16.0898334245424,3.86583783267548,809.606217223482,-89.444787,38.8851735
2510,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,43,PCT DROPPING LEAVES,100,PCT HARVESTED,79,NONE,0.0,38282.5098024683,6.23538223711154,191.794016584427,0.0,19.0769751753389,10.525690022872,1279.17794263517,-89.444787,38.8851735
2511,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,44,PCT HARVESTED,89,NONE,0,NONE,0.0,37322.7284279337,0.0,284.780630952695,0.0,18.8242603339875,6.45240595852283,970.40062451118,-89.444787,38.8851735
2512,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,45,PCT HARVESTED,94,NONE,0,NONE,0.0,36428.1957438465,2.03952785435791,166.525717544345,0.0,13.3732487567538,6.34058466737466,971.23525018287,-89.444787,38.8851735
2513,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,46,PCT HARVESTED,96,NONE,0,NONE,0.0,35615.7182712528,0.0090259238888529,239.667156152573,0.0,4.02005074814032,-5.46031991021119,426.33610136071,-89.444787,38.8851735
2514,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,47,PCT HARVESTED,99,NONE,0,NONE,0.0,34903.2624991382,0.492734694967465,210.9196702489,0.0,8.59398897042672,0.0635102052079237,618.742253648913,-89.444787,38.8851735
2515,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,48,PCT HARVESTED,99,NONE,0,NONE,0.0,34309.0453965285,4.43368229547786,160.194693858362,0.0,6.98428019935494,0.317129620117373,629.903502455142,-89.444787,38.8851735
2516,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,49,PCT HARVESTED,99,NONE,0,NONE,0.0,33850.2392344353,3.32393160538324,187.079305052297,0.0,6.98488913505563,-0.645085496134477,600.277426418466,-89.444787,38.8851735
2517,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,50,PCT HARVESTED,100,NONE,0,NONE,0.0,33541.4762987796,0.853581909152335,212.123727600468,0.0,4.20850854743369,-5.45526310513839,444.162397038102,-89.444787,38.8851735
2518,1986,bond_illinois,ILLINOIS,71300.0,2311100.0,71200.0,3.12894736842105,51,PCT HARVESTED,100,NONE,0,NONE,0.0,33393.3263694498,0.0671560949508781,211.85916825982,0.0,7.48545393972718,-2.18092002171676,533.552534995734,-89.444787,38.8851735
2519,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,18,PCT PLANTED,7,NONE,0,NONE,0.0,49010.9828594698,3.92399337892695,459.627889444022,0.0,26.9662879169546,10.6848273552391,1116.41976727729,-89.444787,38.8851735
2520,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,19,PCT PLANTED,40,NONE,0,NONE,0.0,49910.6917850248,0.0,463.444148906659,0.0,25.4862967369639,10.293920575093,1144.26292190678,-89.444787,38.8851735
2521,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,20,PCT PLANTED,70,NONE,0,NONE,0.0,50729.5893413024,0.363687810356027,426.458456621207,0.0,29.0470159973549,14.7895774932836,1550.84892901312,-89.444787,38.8851735
2522,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,21,PCT PLANTED,85,NONE,0,NONE,0.0,51449.7623099662,0.83297517954547,382.891497822934,0.0,29.8463044578439,17.2025670114171,1878.81254292997,-89.444787,38.8851735
2523,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,22,PCT PLANTED,92,NONE,0,NONE,0.0,52052.9778742071,0.138306673968358,390.945428534127,0.0,30.9564544719816,18.5644666266717,1943.61811637899,-89.444787,38.8851735
2524,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,23,PCT PLANTED,97,NONE,0,NONE,0.0,52521.9361663162,2.31730832711676,427.113478299629,0.0,29.5871009384803,15.7592090489913,1619.29892339775,-89.444787,38.8851735
2525,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,24,PCT PLANTED,99,NONE,0,FAIR,3.68,52841.7732595319,0.0,434.085527823817,0.0,32.4948163303432,18.9342382674052,1912.20307048918,-89.444787,38.8851735
2526,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,25,PCT PLANTED,100,NONE,0,NONE,0.0,53001.5884411197,7.59189961494429,359.066754665469,0.0,32.8486971676843,20.7496933246408,2245.14511775308,-89.444787,38.8851735
2527,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,26,PCT PLANTED,100,NONE,0,NONE,0.0,52995.6902410542,0.0,417.430445733047,0.0,30.3299657704879,17.9091549971718,1969.53252369228,-89.444787,38.8851735
2528,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,27,PCT PLANTED,100,PCT BLOOMING,63,NONE,0.0,52824.2904009239,10.1594605624273,328.037415259435,0.0,30.1913711958147,18.8681003751508,2142.08498125786,-89.444787,38.8851735
2529,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,28,PCT BLOOMING,80,NONE,0,NONE,0.0,52493.4810022235,7.64863651376105,321.238338619007,0.0,31.3866894679377,20.9620385987944,2491.00189670199,-89.444787,38.8851735
2530,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,29,PCT BLOOMING,93,PCT SETTING PODS,55,NONE,0.0,52014.4912248345,0.356226144860084,432.204816399315,0.0,30.1228361656833,17.6473557660018,1977.48222439446,-89.444787,38.8851735
2531,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,30,PCT BLOOMING,96,PCT SETTING PODS,73,NONE,0.0,51402.4069377413,1.3278698301026,407.42181892374,0.0,33.6111450355223,21.0827468160891,2429.39988242737,-89.444787,38.8851735
2532,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,31,PCT BLOOMING,98,PCT SETTING PODS,87,NONE,0.0,50674.6409503413,1.28900386081239,397.280472103062,0.0,34.7181599519691,22.0138676150491,2603.56152314125,-89.444787,38.8851735
2533,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,32,PCT BLOOMING,99,PCT SETTING PODS,95,NONE,0.0,49849.4438189465,5.61482735826899,371.690102585521,0.0,31.5740904697054,19.6103706782783,2276.47139184934,-89.444787,38.8851735
2534,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,33,PCT BLOOMING,100,PCT SETTING PODS,98,NONE,0.0,48944.6633092595,1.41751351160564,359.188619951352,0.0,31.7120606541831,20.3833656877033,2406.91250482087,-89.444787,38.8851735
2535,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,34,PCT BLOOMING,100,PCT SETTING PODS,99,NONE,0.0,47976.8913105867,1.00609597341829,396.661362244763,0.0,31.9608648656812,18.4421147235506,2131.25926211358,-89.444787,38.8851735
2536,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,35,PCT SETTING PODS,100,PCT DROPPING LEAVES,22,NONE,0.0,46960.9980108935,4.45828130228113,340.086581266038,0.0,27.5345030311715,15.4628825412294,1763.82461806064,-89.444787,38.8851735
2537,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,36,PCT SETTING PODS,100,PCT DROPPING LEAVES,40,NONE,0.0,45910.0198389237,0.0,446.363121908854,0.0,29.1850137905199,12.9400794288564,1503.5436939675,-89.444787,38.8851735
2538,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,37,PCT DROPPING LEAVES,62,PCT HARVESTED,14,NONE,0.0,44835.315665937,0.527590733579161,365.157652399702,0.0,29.4539316047967,15.7625802497212,1801.53430909684,-89.444787,38.8851735
2539,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,38,PCT DROPPING LEAVES,77,PCT HARVESTED,29,NONE,0.0,43746.9355910439,3.85793601791963,321.66159175109,0.0,27.2588339583097,15.236959740291,1760.27530289328,-89.444787,38.8851735
2540,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,39,PCT DROPPING LEAVES,97,PCT HARVESTED,48,NONE,0.0,42654.0875586045,0.0,388.683394434698,0.0,26.0959967024604,10.3796348608599,1263.46533713491,-89.444787,38.8851735
2541,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,40,PCT DROPPING LEAVES,99,PCT HARVESTED,70,NONE,0.0,41565.6989688189,3.99514837564846,333.592706999066,0.0,21.5920783289611,7.39769883744636,1092.37839847655,-89.444787,38.8851735
2542,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,41,PCT DROPPING LEAVES,100,PCT HARVESTED,93,NONE,0.0,40490.9778910128,2.66161279652044,294.239500468486,0.0,16.4035587344456,3.87045449547786,819.60185967691,-89.444787,38.8851735
2543,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,42,PCT DROPPING LEAVES,100,PCT HARVESTED,96,NONE,0.0,39439.9736331357,0.806384996518337,338.707963667216,0.0,19.9268725811284,3.3021908449571,793.027514503677,-89.444787,38.8851735
2544,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,43,PCT HARVESTED,98,NONE,0,NONE,0.0,38424.0422051675,3.04302923685927,233.385520159915,0.0,14.2101301742402,3.33272697421657,791.671867364714,-89.444787,38.8851735
2545,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,45,PCT HARVESTED,99,NONE,0,NONE,0.0,36551.3704745243,2.07544070757757,219.005125126783,0.0,20.7724092729698,8.7749398825646,1171.37867155585,-89.444787,38.8851735
2546,1987,bond_illinois,ILLINOIS,68800.0,1811600.0,67200.0,-2.79736842105262,46,PCT HARVESTED,100,NONE,0,NONE,0.0,35726.0893555226,0.343194705060484,249.940308926767,0.0,14.8232013210038,1.04446443055653,678.982185349462,-89.444787,38.8851735
2547,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,17,PCT PLANTED,4,NONE,0,NONE,0.0,48876.849295453,0.0,484.960337961726,0.0,21.3829189052256,4.34058467046503,823.768882540215,-89.444787,38.8851735
2548,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,18,PCT PLANTED,25,NONE,0,NONE,0.0,49786.704263479,1.84160176476785,431.614497524457,0.0,25.1363772397007,9.22282294395939,1094.28964480165,-89.444787,38.8851735
2549,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,19,PCT PLANTED,68,NONE,0,NONE,0.0,50618.2216052468,0.0,436.617594072244,0.0,27.9258642953072,12.5280055140239,1343.84543958644,-89.444787,38.8851735
2550,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,20,PCT PLANTED,88,NONE,0,NONE,0.0,51353.6197380895,1.2024236070472,428.441163796006,0.0,28.0554738212539,12.4785074526476,1327.56584581058,-89.444787,38.8851735
2551,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,21,PCT PLANTED,97,NONE,0,NONE,0.0,51974.6398325462,0.73715388752516,426.936514230045,0.0,26.0570082824926,10.9749972462851,1225.7687256802,-89.444787,38.8851735
2552,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,22,PCT PLANTED,99,NONE,0,NONE,0.0,52463.7614485659,0.0,452.63571099325,0.0,30.1889454237217,14.5792939929363,1402.67326977957,-89.444787,38.8851735
2553,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,23,PCT PLANTED,99,NONE,0,NONE,0.0,52805.6765392306,2.70811472859622,464.691484935864,0.0,29.2891196592303,12.3670523986459,1150.53041497981,-89.444787,38.8851735
2554,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,24,PCT PLANTED,100,NONE,0,NONE,0.0,52988.8331986004,0.321264201714989,431.502227138513,0.0,32.2949277272885,16.9802603391804,1588.13908661781,-89.444787,38.8851735
2555,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,25,PCT PLANTED,100,NONE,0,NONE,0.0,53006.7358194291,0.0,392.739768336402,0.0,36.7590976245878,22.6615455147711,2207.61213268484,-89.444787,38.8851735
2556,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,26,PCT PLANTED,100,PCT BLOOMING,25,NONE,0.0,52858.7384312086,0.509525649033392,442.966155251757,0.0,29.5700441237385,14.5987225546734,882.905932671052,-89.444787,38.8851735
2557,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,27,PCT PLANTED,100,PCT BLOOMING,54,NONE,0.0,52550.1218198428,0.386476558489623,460.280134635542,0.0,35.4861345769816,19.9813204749013,968.14933391893,-89.444787,38.8851735
2558,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,28,PCT BLOOMING,74,PCT SETTING PODS,13,NONE,0.0,52091.452032198,2.75781798257528,374.920344091501,0.0,34.9857627978065,22.916784327739,1396.27036790632,-89.444787,38.8851735
2559,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,29,PCT BLOOMING,86,PCT SETTING PODS,33,NONE,0.0,51497.3516176572,5.20949144963066,352.620592460485,0.0,30.1790700366467,18.7365449587679,1674.93289892551,-89.444787,38.8851735
2560,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,30,PCT BLOOMING,93,PCT SETTING PODS,60,NONE,0.0,50784.999167471,5.87076006514291,386.486244672132,0.0,32.0101853334371,18.8628339816902,1791.15386265346,-89.444787,38.8851735
2561,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,31,PCT BLOOMING,98,PCT SETTING PODS,88,VERY.POOR,2.7,49972.6069071463,0.0,385.822293267563,0.0,34.6203188231816,22.6331108756047,2426.95523757724,-89.444787,38.8851735
2562,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,32,PCT BLOOMING,99,PCT SETTING PODS,92,NONE,0.0,49078.1443644857,0.938967457569836,393.361355797862,0.0,35.6645493551045,22.8190170971912,2372.74033005173,-89.444787,38.8851735
2563,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,33,PCT BLOOMING,100,PCT SETTING PODS,97,NONE,0.0,48118.4173383205,1.03886155566654,372.537283129937,0.0,35.6411086571131,22.9515565456637,2502.77057086084,-89.444787,38.8851735
2564,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,34,PCT BLOOMING,100,PCT SETTING PODS,99,NONE,0.0,47108.5586084011,4.59310535018246,355.225520152172,0.0,29.2688737091805,17.0034782062495,1856.85117555125,-89.444787,38.8851735
2565,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,35,PCT SETTING PODS,100,PCT DROPPING LEAVES,16,NONE,0.0,46061.8604665092,1.90026365375887,399.212167595739,0.0,27.3777308153172,13.628207394936,1524.46568171927,-89.444787,38.8851735
2566,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,36,PCT SETTING PODS,100,PCT DROPPING LEAVES,40,NONE,0.0,44989.9051627999,2.80652950968587,419.865467284887,0.0,27.1152630990602,11.0044754638504,1271.1306032226,-89.444787,38.8851735
2567,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,37,PCT DROPPING LEAVES,64,PCT HARVESTED,9,NONE,0.0,43902.9010148063,2.35746718223951,317.60304249986,0.0,29.5331153097431,17.0787655986611,1952.98152434512,-89.444787,38.8851735
2568,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,38,PCT DROPPING LEAVES,82,PCT HARVESTED,19,NONE,0.0,42810.1441119691,1.81907115290984,339.454678634248,0.0,27.2748582601153,13.3327236628966,1574.41994939973,-89.444787,38.8851735
2569,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,39,PCT DROPPING LEAVES,97,PCT HARVESTED,50,NONE,0.0,41720.5679041127,3.87264864585443,292.111971248031,0.0,25.7738157666854,13.1755896379457,1542.53105729993,-89.444787,38.8851735
2570,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,40,PCT DROPPING LEAVES,99,PCT HARVESTED,70,NONE,0.0,40643.3040174262,0.0,342.99347055796,0.0,17.1015642732135,3.33254715769567,790.285963260674,-89.444787,38.8851735
2571,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,41,PCT DROPPING LEAVES,100,PCT HARVESTED,90,NONE,0.0,39588.2519748862,0.352614451177989,333.953317134497,0.0,20.5297694400339,5.12888141014052,927.458057872774,-89.444787,38.8851735
2572,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,42,PCT DROPPING LEAVES,100,PCT HARVESTED,95,NONE,0.0,38566.5533120174,4.5764622125452,238.542488644364,0.0,17.1823419743457,6.34692222590744,986.205670001056,-89.444787,38.8851735
2573,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,43,PCT DROPPING LEAVES,100,PCT HARVESTED,98,NONE,0.0,37590.9888875483,0.916018753951252,284.25081414603,0.0,13.2885747326716,0.0119602868024217,615.122978844198,-89.444787,38.8851735
2574,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,44,PCT HARVESTED,99,NONE,0,NONE,0.0,36676.1666380826,4.66330832994517,229.863241043554,0.0,14.845840034548,2.0928119156037,739.006049816134,-89.444787,38.8851735
2575,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,45,PCT HARVESTED,100,NONE,0,NONE,0.0,35838.4475829943,7.76210149248463,232.434141157585,0.0,14.7237396613709,1.18968891359422,676.412572471253,-89.444787,38.8851735
2576,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,46,PCT HARVESTED,100,NONE,0,NONE,0.0,35095.5462669781,8.66965912410191,188.695375563489,0.0,12.7565780484473,2.30767457163299,739.882041901695,-89.444787,38.8851735
2577,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,47,PCT HARVESTED,100,NONE,0,NONE,0.0,34465.7207162679,2.61572973032518,196.811824687068,0.0,11.5765118608012,0.366078322525848,666.21040593193,-89.444787,38.8851735
2578,1988,bond_illinois,ILLINOIS,66500.0,1215100.0,56200.0,-8.18684210526316,48,PCT HARVESTED,100,NONE,0,NONE,0.0,33966.5919504964,0.0,219.174667442562,0.0,9.70570435221525,-2.43426586000164,515.214691656989,-89.444787,38.8851735
2579,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,18,PCT PLANTED,9,NONE,0,NONE,0.0,49533.9894938465,1.05563265310751,408.023419684333,0.0,17.0903066718243,5.24414671615415,902.507686820769,-89.444787,38.8851735
2580,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,19,PCT PLANTED,24,NONE,0,NONE,0.0,50389.6580077048,1.03875675659053,451.401272835497,0.0,20.231706564767,5.66504688099873,920.950465772642,-89.444787,38.8851735
2581,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,20,PCT PLANTED,64,NONE,0,NONE,0.0,51154.380928106,3.32747269244859,412.719965882257,0.0,25.7859613863592,12.2701125217023,1451.92828909805,-89.444787,38.8851735
2582,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,21,PCT PLANTED,75,NONE,0,NONE,0.0,51809.9266676434,9.74734252576202,364.26768987522,0.0,24.6063408674355,13.2059459428529,1543.55948738818,-89.444787,38.8851735
2583,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,22,PCT PLANTED,83,NONE,0,NONE,0.0,52338.4215479351,4.01984004353662,366.018838462261,0.0,29.4336911091539,17.7547744077671,2063.28801151029,-89.444787,38.8851735
2584,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,23,PCT PLANTED,93,NONE,0,NONE,0.0,52723.7660024821,0.94329840049386,427.52513389356,0.0,26.7060562735556,13.8183530123669,1584.72670006981,-89.444787,38.8851735
2585,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,24,PCT PLANTED,97,NONE,0,NONE,0.0,52953.1867471904,1.01430336624236,398.010721535533,0.0,25.1274561392294,13.8270579201309,1605.43647007129,-89.444787,38.8851735
2586,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,25,PCT PLANTED,99,NONE,0,NONE,0.0,53018.634543488,0.0,448.293733005766,0.0,32.2614947555214,18.6764975174842,2148.64909487523,-89.444787,38.8851735
2587,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,26,PCT PLANTED,99,PCT BLOOMING,13,NONE,0.0,52917.7510777199,1.62194925403963,402.389574266151,0.0,30.3792057384527,18.4001389987943,2114.55654172987,-89.444787,38.8851735
2588,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,27,PCT PLANTED,100,PCT BLOOMING,30,NONE,0.0,52654.1601825359,0.464624380736606,421.134357334143,0.0,32.5188748085624,19.4374903527926,2038.21235027029,-89.444787,38.8851735
2589,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,28,PCT BLOOMING,61,PCT SETTING PODS,14,NONE,0.0,52237.0208963906,0.145767236058382,400.714473250106,0.0,31.7585217717334,19.8086729241154,2202.20196595821,-89.444787,38.8851735
2590,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,29,PCT BLOOMING,77,PCT SETTING PODS,35,NONE,0.0,51679.9438883239,4.59425482225234,339.741020464384,0.0,27.9159768245001,17.6134539392201,1949.63010869308,-89.444787,38.8851735
2591,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,30,PCT BLOOMING,87,PCT SETTING PODS,50,NONE,0.0,50999.5379688362,2.93606618830202,363.243693405294,0.0,31.7238279188001,20.5249068094497,2392.36400804304,-89.444787,38.8851735
2592,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,31,PCT BLOOMING,94,PCT SETTING PODS,80,NONE,0.0,50213.8639827806,0.0,403.661435247927,0.0,32.4596039508498,20.4956503003852,2398.26181984011,-89.444787,38.8851735
2593,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,32,PCT BLOOMING,98,PCT SETTING PODS,92,NONE,0.0,49341.0711441671,0.0,499.19703132137,0.0,28.3340739324352,12.3600507425854,1356.63270203748,-89.444787,38.8851735
2594,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,33,PCT BLOOMING,100,PCT SETTING PODS,97,NONE,0.0,48398.3677968147,3.36348372547257,372.334583633852,0.0,29.0045262007968,16.255050158619,1832.26545147567,-89.444787,38.8851735
2595,1989,bond_illinois,ILLINOIS,63500.0,2335300.0,62700.0,8.75526315789474,34,PCT BLOOMING,100,PCT SETTING PODS,99,NONE,0.0,47401.3962217319,5.17151351756176,280.80466619661,0.0,30.9432233670503,20.9691284909803,2472.10144957318,-89.444787,38.8851735
